association_role,behavior_annotation_status,behavior_observation_count,birth_time_known,documented_behaviors,eligible_as_behavior_negative,feature_families,independence_groups,needs_behavior_annotation,profile_key,symbolic_feature_count,symbolic_feature_ready
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alice_laura_embleton_q98442651,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alice_munro_q234819,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alice_of_dunk_s_ferry_q105947240,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alice_sluckin_q109062499,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,alicia_troncoso_lora_q58140790,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alieu_ebrima_cham_joof_q1412076,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,alina_szmant_q114410406,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,alison_jean_laurie_q115033226,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,aliya_nazarbayeva_q4312090,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,allison_gardner_q126852472,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,almerico_da_schio_q3612800,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alois_eliáš_q457963,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,alonso_berruguete_q114357,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alonso_cano_q378783,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alun_munslow_q4737499,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alva_myrdal_q152437,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,alvin_eliot_roth_q28542,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,amanda_bosh_q20894899,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amanda_green_q4739639,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amani_abeid_karume_q454382,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,amany_fekry_q133255355,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amartya_sen_q132489,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,ambrosio_boccanegra_q336365,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amina_doumane_q65707471,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amir_abbas_hoveyda_q471970,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amir_hamudi_hasan_al_sadi_q2805892,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amir_sjarifuddin_q1810083,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,amos_supuni_q20666260,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amos_tversky,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,amílcar_cabral_q213416,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,ana_aslan_q270262,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,ana_colovic_lesoska_q63951937,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,ana_passos_q106950931,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,anam_zakaria_q60589883,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,anatoly_rybakov_q434926,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrea_bolgi_q762342,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrea_bregno_q493515,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,andrea_gill_q21067425,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrea_goldsmith_q4755106,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrea_jeftanovic_q4755132,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrea_m_ghez_q493956,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrea_sansovino_q495011,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrei_mureșanu_q502292,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrew_carnegie,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrew_fire_q202152,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrew_jackson,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrew_jackson_houston_q369803,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrew_milner_q4758036,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrew_wiles,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andrey_lukanov_q502248,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andré_gide_q47484,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andré_schwarz_bart_q427503,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,andy_warhol,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,aner_shalev_q775338,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,angel_rios_martinez_q12013164,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,angel_wagenstein_q531900,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,angela_duckworth,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,angelique_corthals_q59696853,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,angelo_de_rossi_q4762984,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,angus_deaton_q204078,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,ani_nenkova_q93953929,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,anila_paparisto_q50309951,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,ann_duquesnay_q4766377,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,anna_freud,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,anna_hutsol_q553943,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,anna_m_moore_q58478218,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,anna_mitgutsch_q85510,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,anna_mohr_q94043719,42,True
